name,name_norm,country,lei,wikidata_qid,alias1,alias2,alias3,alias4,alias5,address,city,postal_code,source
CME LICEO 2000 SL,cme liceo 2000 sl,ES,9598005SSSVX4K40J634,,,,,,,PLAZA DEL LICEO 3 3º E,Madrid,28043,GLEIF
NECC MINING CORPORATION,necc mining,IN,335800KG8JX7EI5EA691,,,,,,,VILL PANDWAN CHARKHI DADRI,BHIWANI,127306,GLEIF
R SQUARE,r square,IN,3358001HSHMPW4BA3106,,,,,,,"AKOLA HINGOLI ROAD, NEAR JANTA WATER SERVICE CENTER NH 161, KHADI MAHOTSAV SURVE NO 503",WASHIM,444505,GLEIF
Agrar Aschauer GmbH,agrar aschauer,AT,8945007PGN58B73DL679,,,,,,,Brandstatt 5,Pupping,4070,GLEIF
Kiropraktor Hans Andersson AB,kiropraktor hans andersson,SE,984500544B0F91549449,,,,,,,Assistentvägen 17,UMEÅ,907 32,GLEIF
ELLECI IMPIANTI SRL,elleci impianti srl,IT,5299006PZLJ1MZP73J72,,,,,,,VIA FRATELLI VANDINI 50/B,Modena,41126,GLEIF
RANJANA COSMO CHEM PRIVATE LIMITED,ranjana cosmo chem private,IN,984500J7BFO05C855D89,,,,,,,"F-104, SELAQUI DDN SIDCUL Industrial Area",Dehradun,248011,GLEIF
SELECTIVE TOGETHER - UNIPESSOAL LDA,selective together - unipessoal lda,PT,984500E47ED683814358,,,,,,,"ESTRADA DO ALBARRAL, 56 Mafra",Santo Isidoro,2640-002,GLEIF
ENTREPRISE DUJARDIN SARL,entreprise dujardin,FR,969500ZP0RDRMN80WO30,,,,,,,ZA DES NOYES,FROIDECONCHE,70300,GLEIF
RAJENDRA RATHI,rajendra rathi,IN,984500E51009R1E2D634,,,,,,,"2-A, VAISHALI CITY JODHPUR, VISTAR PHASE 1 SANGARIA FANTA",Jodhpur,342001,GLEIF
,,BG,984500E2EE1BDNB01446,,,,,,,бул./ул. ул. Березина № 9 р-н Оборище,София,1000,GLEIF
HOLDING LISANDRO,holding lisandro,FR,969500T97CHU1LNHD136,,,,,,,14 RUE COUBERTIN,DIJON,21000,GLEIF
MACRO INCOME,macro income,LU,2138008WUR99L1YIDJ71,,,,,,,"49, AVENUE JOHN F. KENNEDY",LUXEMBOURG,L-1855,GLEIF
Persson Transport i Fagersta Aktiebolag,persson transport i fagersta aktiebolag,SE,984500EEBDFC4BC7CD79,,,,,,,Fårbovägen 16,FAGERSTA,737 30,GLEIF
JAI INDUSTRIES,jai industries,IN,335800G5RDSGRQETFS75,,,,,,,"34, MANGLAM INDUSTRIAL AREA, JAITPURA, INDUSTRIAL AREA JAITPURA, JAIPUR, RAJASTHAN, JAITPURA",JAIPUR,303704,GLEIF
KGH INVEST AS,kgh invest,NO,8945007PRQ8RL5R4WA85,,,,,,,Åttringen 8,BODØ,8070,GLEIF
Sri Sai Balaji Construction,sri sai balaji construction,IN,984500E152CBEB7A6C50,,,,,,,"H.NO. 2-5-269, NUVVULA BANDA, JAIPURI COLONY, NAGOLE, UPPAL",HYDERABAD,500068,GLEIF
DORATO INFRASTRUCTURE PRIVATE LIMITED,dorato infrastructure private,IN,335800I2V57HS1UOFC06,,,,,,,"ROAD NO. 1, HOUSE NO. 7 PUNJABI BAGH EXTENSION, NEW DELHI, DELHI, INDIA,",DELHI,110026,GLEIF
REGENCY ELECTRICALS PRIVATE LIMITED,regency electricals private,IN,894500AAB3968Z2L5620,,,,,,,"No.125, 2nd Main Road, Chamarajapet",Bengaluru,560018,GLEIF
MANISH AND COMPANY,manish and,IN,8945009UWSCEEU2NPM69,,,,,,,Hiran Complex Pratap Talkies Road,Bhilwara,311001,GLEIF
Sarphaat-Invest B V,sarphaat-invest b v,NL,724500LT4H43M74USI84,,,,,,,Herderinnestraat 15,'s-Gravenhage,2512CZ,GLEIF
MARCAT,marcat,GR,98450006FAD4B386TA85,,,,,,,Λ. ΑΜΑΛΙΑΣ 26Α,ΑΘΗΝΑΙΩΝ,10557,GLEIF
Fluxys c-grid Antwerp,fluxys c-grid antwerp,BE,6994007FB3EXJMR6SZ52,,,,,,,Rue Guimard 4,Bruxelles,1040,GLEIF
MAPLE IMAGING LIMITED,maple imaging,GB,9845003FEC8971CDDD76,,,,,,,1 Upper St. Mary's Road,Smethwick,B67 5JR,GLEIF
JYOTI BANGA,jyoti banga,IN,6488DQF10469O61ONN11,,,,,,,"405/31, NEAR PREM MANDIR GALI, NEAR BHAGWAN DASS DOCTOR INSAR CHOWK, Haryana",Panipat,132103,GLEIF
SEROX SRL,serox srl,IT,8945008KESIJMGF43U57,,,,,,,VIA VINCENZO BORGHINI,FIRENZE,50133,GLEIF
NetApp Canada Ltd,netapp canada,CA,9845001F55A37BF54321,,,,,,,"100 King Street West, Suite 6000 1 First Canadian Place",Toronto,M5X 1E2,GLEIF
KHUSHAL CHAND EDUCATIONAL SOCIETY,khushal chand educational society,IN,335800OJ2FFNBK4WYU68,,,,,,,V.P.O. DAGAM TEHSIL GARHSHANKAR DISTRICT HOSHIARPUR,GARHSHANKAR,144527,GLEIF
SmartTooling Korlatolt Felelossegu Tarsasag,smarttooling korlatolt felelossegu tarsasag,HU,984500467093999DEA19,,,,,,,Lóczy Lajos utca 38. A. ép. Fsz. 3. ajtó,Veszprém,8200,GLEIF
DESCON INDUSTRIES PRIVATE LIMITED,descon industries private,IN,9845004ZCD8F1F55B331,,,,,,,"B-52, NIRALA NAGAR",LUCKNOW,226020,GLEIF
SRI VIGNESHWARA ENTERPRISES,sri vigneshwara enterprises,IN,335800RDLCE8WTL9O246,,,,,,,"NO.130/11, RAMAIAH COMPLEX INDIAN BANK BUILDING NETHAJI NAGAR NEAR JALAHALLI CROSS PEENYA",BANGALORE,560057,GLEIF
SCHUMAN GLOBAL,schuman global,FR,969500UY6GRCPYSO0N45,,,,,,,30 RUE CHEVERT,PARIS,75007,GLEIF
Xamit,xamit,FR,894500A7DRTL4BSVPM83,,,,,,,90 route de la gorgue,Merville,59660,GLEIF
Time Out Investments B V,time out investments b v,NL,724500JDR6T2ZEGE1V82,,,,,,,Solitudolaan 176,Amsterdam,1096DS,GLEIF
MAX ALUMINIUM,max aluminium,IN,335800CPSQCX3Z49LB14,,,,,,,"PROPERTY NO.12, NO.4 AND 5 GROUND FLOOR, A M ROAD, KALASIPALYA,",BENGALURU,560002,GLEIF
HJ 33 ApS,hj 33 aps,DK,64883KIBU2EK42559V80,,,,,,,Galgetoften 62 B,Rødding,6630,GLEIF
SHANTI ASSETS HOLDINGS LTD,shanti assets holdings,VG,2138004F3CM9FCR4AS30,,,,,,,3076 SIR FRANCIS DRAKE'S HIGHWAY P.O. BOX 3463,ROAD TOWN,VG1110,GLEIF
BRONCO INVESTMENT VEHICLE L P,bronco investment vehicle l p,US,254900D2RK2H2GWPIM63,,,,,,,C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE,WILMINGTON,19808,GLEIF
ALTROVE SRL,altrove srl,IT,815600E85E89E2AFC486,,,,,,,"VIA AURELIO SAFFI, 6",MILANO,20123,GLEIF
TwentyNineNine B V,twentyninenine b v,NL,724500PWW1VCH8HXIE66,,,,,,,Majoor 38,Gorinchem,4208AC,GLEIF
Martin Lippens,martin lippens,BE,699400TAG2IU2ILNDS22,,,,,,,Jules Destréestraat 2A,Antwerpen,2660,GLEIF
VERISFIELD,verisfield,GR,2549002GHYPDIKXH8U65,,,,,,,VYRONOS 8 & GYTHEIOU CHALANDRI,ATHNES,15231,GLEIF
MOHD MOHSIN ANSARI,mohd mohsin ansari,IN,648816P93S7AFU79QT23,,,,,,,"JANGALPUR, GOVINDPUR Jharkhand",Dhanbad,828109,GLEIF
LA VIVI SOCIETA SEMPLICE,la vivi societa semplice,IT,8156000C33460C338D62,,,,,,,"VIA ALDEBARAN, 1 (PONTE A EGOLA)",SAN MINIATO,56028,GLEIF
DENIM CREATION,denim creation,IN,984500HB3C9E91FD6A82,,,,,,,"UNIT NO. 306, OPTION COMMERCIAL CENTER SANTACRUZ WEST, MILIND SUBWAY ROAD",MUMBAI,400054,GLEIF
DECADE,decade,LU,391200JQKF9S0OBWUT95,,,,,,,14 Boulevard Royal,LUXEMBOURG,2449,GLEIF
HOCC I LLC,hocc i,US,254900AL6U0RHGHF5925,,,,,,,C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE,WILMINGTON,19808,GLEIF
FIBRE D O C G DI LUSSIGNOLI RAFFAELE E ANDREA SNC,fibre d o c g di lussignoli raffaele e andrea snc,IT,8156009BCC125CF4BF29,,,,,,,"VIA STATALE, 21",CALCINATO,25011,GLEIF
ARDEMECA,ardemeca,FR,8945008FMYHQU16UTM43,,,,,,,4B Rue TIrtaine,HERSIN-COUPIGNY,62530,GLEIF
AVP DC LTD,avp dc,GB,984500ETCB5B3B668F94,,,,,,,1 Coton Lane,Birmingham,B23 6TP,GLEIF
Basica Global SL,basica global sl,ES,529900N99ZG6P5M94S56,,,,,,,GV de les Corts Catalanes Num.1180 P.3 Pta.1,Barcelona,08018,GLEIF
ULTRASOUND STAKED ETHER FUND,ultrasound staked ether fund,MT,2138004W1OE29EVPWV49,,,,,,,NU BIS CENTRE MOSTA ROAD,LIJA,LJA 9012,GLEIF
SIA Vimit,sia vimit,LV,6488417MWND0JY65N767,,,,,,,Rīgas iela 2-5,Baloži,LV-2112,GLEIF
VISHWA KARMA FURNITURE,vishwa karma furniture,IN,984500A8904D976F0E18,,,,,,,"Survey Number 285, Mittal Warehousing, Katraj Saswad bypass near Handewadi Chowk Shell Petrol Pump, Uruli Dewachi",Pune,412308,GLEIF
LIF Holding,lif holding,BE,9845000ZI10EEH8D0D97,,,,,,,Den Brem 105,Antwerpen,2610,GLEIF
Chase Donuts LLC,chase donuts,US,254900BE6VK0KMLMH281,,,,,,,"C/O CAFUA CONSULTING COMPANY, LLC 4100 N POWERLINE RD M 1",POMPANO BEACH,33073,GLEIF
BIENVENIDOS A GRANADA SLU,bienvenidos a granada slu,ES,9598004L4F4WF907GV18,,,,,,,"ESCUELAS, 6. 6 3º Izq.",Granada,18001,GLEIF
FINE COLOUR PROCESS,fine colour process,IN,335800WPUCETIJRZR595,,,,,,,SY NO.154/2 MANCHENALLI VILLAGE ATTIBELE,BANGALORE,562107,GLEIF
UNIQUE MICRO COMPUTERS KARUR PRIVATE LIMITED,unique micro computers karur private,IN,39120005JLOOVEQG1B39,,,,,,,KARUR MAIN ROAD,KARUR,639117,GLEIF
SPANISH SOCIETY,spanish society,FR,969500TQ9U74MHNCTQ03,,,,,,,34 CHAUSSEE DE L'ETANG,SAINT-MANDE,94160,GLEIF
SHREE GANESH CONSTRUCTION,shree ganesh construction,IN,894500C6ZA5KYO8QYY59,,,,,,,"MOHILI VILLAGE PIPELINE, ROOM NO. 10/3, UDAYRAJ CHAWL, A.G LINK ROAD, SAKINAKA",Mumbai,400072,GLEIF
PLASTOPOWER POLYPACK,plastopower polypack,IN,335800SLHRL1TW5IVZ46,,,,,,,SHIBALAYA 1 B.T.ROAD KAMARHATI NEAR NEW BASTI PANIHATI,NORTH TWENTY FOUR PARGANAS,700058,GLEIF
WINGS HOSPITALITY,wings hospitality,IN,98450045AC3RC8BXCE04,,,,,,,"2nd CS-211, DLF CITY CENTER MALL",GURUGRAM,122002,GLEIF
I & J Frie vermogensverwaltende eGbR,i & j frie vermogensverwaltende egbr,DE,52990006XBBC45724J76,,,,,,,Wallstrasse 74 B,Mainz,55122,GLEIF
NOK SFC B V,nok sfc b v,NL,724500UIQC85JLPI7116,,,,,,,Herikerbergweg 288,Amsterdam,1101CT,GLEIF
PN ALLOYS,pn alloys,IN,64882REQSN847KJ97846,,,,,,,"Plot No. 6 and 7, Bhumi Industrial Area, SIDC Main Road Veraval, Gujarat",Rajkot,360024,GLEIF
Bolt Innovation Limited,bolt innovation,VG,984500D4K00C69FI9C39,,,,,,,Vistra Corporate Services Centre Wickhams Cay II Tortola,Road Town,VG1110,GLEIF
Manoj Ramanlal Bafana,manoj ramanlal bafana,IN,8945009NIPZJRQ8GAY26,,,,,,,"A1005, Serene Meadows, Gangapur Road, Near Nilesh Dryfruits, Anandvali,",NASHIK,422013,GLEIF
Access Capital Fund X Growth Buy-Out Europe Aggregator SCSp,access capital fund x growth buy-out europe aggregator scsp,LU,254900TJQVNNW9FPF447,,,,,,,"3, Rue Gabriel Lippmann Munsbach",Luxembourg,L-5365,GLEIF
S I P - SOCIETA IMMOBILIARE PELIGNA - S R L,s i p - societa immobiliare peligna - s r l,IT,81560043B323E3FE2F82,,,,,,,"VIA KENNEDY, SNC",MONTESILVANO,65015,GLEIF
T SKRETTING HOLDING AS,t skretting holding,NO,636700TYKUUJDLN6R485,,,,,,,Lyngvegen 21,Kleppe,4350,GLEIF
DHANA LAKSHMI FOODS AND AGRO PARK LLP,dhana lakshmi foods and agro park llp,IN,335800ZJ6GC1857LHY84,,,,,,,"C/O SANJAY JAIN MASTANA S/O KAILASH CHAND, HOSPITAL ROAD, SILWANI, DIST RAISEN,",SILWANI,464886,GLEIF
SAMYUKTHA R,samyuktha r,IN,984500D2BA76B5FCCC60,,,,,,,"Third Floor, 1/16/1, OLD MAHABALIPURAM ROAD, IT Corridor RKR Ambulance Services, Karappakkam",Chennai,600097,GLEIF
Ibis Technologies Inc,ibis technologies,US,254900UI1ADZWYQGSX12,,,,,,,"C/O SMITH, DONALD G, JR. 833 8TH AVE S",JACKSONVILLE BEACH,32250,GLEIF
,,IL,254900MB2KDTN7D3E512,,,,,,,Ahad Ha'am 7,Holon,5820614,GLEIF
WAHL PROSJEKT AS,wahl prosjekt,NO,894500ACM8HOTP0RYI28,,,,,,,Tollef Kildes gate 26,RENA,2450,GLEIF
ALLEGRIA ALP LLC,allegria alp,US,2549009LLUH9YMFYUI91,,,,,,,2357 60TH STREET 4TH FLOOR BROOKLYN,NEW YORK,11204,GLEIF
HONDA CANADA AUTO RECEIVABLES 2025-1 OWNER TRUST,honda canada auto receivables 2025-1 owner trust,CA,89450097I8VPDNX09613,,,,,,,"100 University Avenue, 8th Floor",Toronto,M5J 2Y1,GLEIF
LANNOY,lannoy,BE,648837386EY3O5MXWI88,,,,,,,Drève du Caillois(A) 9,Frasnes-lez-Anvaing,7910,GLEIF
Efficy Finco,efficy finco,BE,699400RAVKFQUOQK1W96,,,,,,,Steenweg op Mechelen 455 bus 20,Kraainem,1950,GLEIF
R K METAL CRAFT,r k metal craft,IN,3358003JR8O9V5QQDN51,,,,,,,PLOTE NO 208 KHERI ROAD INDIRA COMPLEX FARIDABAD,FARIDABAD,121002,GLEIF
Portal Systematic LLC,portal systematic,US,254900BAYUBLSXJQ9158,,,,,,,C/O Henry C Kennedy 10116 1ST AVE S,BLOOMINGTON,55420,GLEIF
Holding Bervoets B V,holding bervoets b v,NL,648845ZPM5N4LDJ77561,,,,,,,Hoogeind 4,Baarle-Nassau,5111EM,GLEIF
SAN LAZZARO S R L,san lazzaro s r l,IT,5299000GND0WR2RG8R57,,,,,,,PIAZZA D.G. ZAMBON 7,Bassano del Grappa,36061,GLEIF
RAM KRISHNA AGRO TECH,ram krishna agro tech,IN,984500488F7F7A1QS228,,,,,,,"Dondekalan, Baloda Bazar Road, Dharsiwa",Raipur,492001,GLEIF
KRIOS INFO SOLUTIONS PRIVATE LIMITED,krios info solutions private,IN,3358006FT1B4LZPBMX45,,,,,,,"OFFICE NUMBER 701 AND 702, 7TH FLOOR MIHIR PROJECT, WAKAD BUSINESS BAY SURVEY NUMBER 153/1A, OFF SERVICE ROAD BEHIND TIP TOP INTERNATIONAL HOTEL WAKAD",PUNE,411057,GLEIF
BISERICA CRESTINA BAPTISTA HARUL,biserica crestina baptista harul,RO,787200JJRECYQ4FU9T35,,,,,,,LIVIU REBREANU,"BUCUREȘTI, SECTORUL 3",031793,GLEIF
PLATINUM TRUST SEP 2025 - TRANCHE II,platinum trust sep 2025 - tranche ii,IN,335800IMEH8M92QK6433,,,,,,,"GR FLR, UNIVERSAL INSURANCE BLDG SIR PHIROZSHAH MEHTA RD. FORT BAZARGATE MUMBAI-",MUMBAI,400001,GLEIF
ELEMENT LOGISTICS SARL,element logistics,LU,213800L3PSLLWR5JJT16,,,,,,,"4A, RUE HENRI M. SCHNADT",LUXEMBOURG,L-2530,GLEIF
ANU RADHA,anu radha,IN,98450014A1F56J0P6762,,,,,,,"Ground Floor, House No. 26, Block 7, Landmark Under Pass Kirti Nagar Industrial Area",New Delhi,110015,GLEIF
ADGJ Business Investment Ltd,adgj business investment,BS,98450041F14AYF3F8C53,,,,,,,"Suite 102, Saffrey Square, 22nd Floor, Bay Street and Bank Lane",Nassau,13937,GLEIF
CHATURBHUJ & BROS,chaturbhuj & bros,IN,335800XX63E5ZCDE6506,,,,,,,G-45 CONNAUGHT CIRCUS NEW DELHI,NEW DELHI,110001,GLEIF
MAD CAPITAL CO LLC,mad capital,US,98450055D7Z7CBBE9408,,,,,,,5201 SAVOY CT,CAPE CORAL,33904,GLEIF
GAJSHRI SRINGAR,gajshri sringar,IN,335800MZ1H1QZIK51L06,,,,,,,"HL-303/2, 5TH MAIN ROAD, KALYAN NAGAR, BENGALURU,",BENGALURU URBAN,560043,GLEIF
POUPIK,poupik,FR,969500YTVG9ZQPDOID87,,,,,,,29 ILE DU BAC,SAINT-PIERRE-DU-VAUVRAY,27430,GLEIF
Grayscale Stablecoin Ecosystem ETF,grayscale stablecoin ecosystem etf,US,529900470S39L5Z1TU43,,,,,,,"c/o Corporation Service Company, 251 Little Falls Drive",Wilmington,19808,GLEIF
BEE CAPITAL LLC,bee capital,US,2549008XGL608S06RI78,,,,,,,"C/O GROSFELD, STEFAN 18205 BISCAYNE BLVD STE 2202",AVENTURA,33160,GLEIF
SHRI LAXMI ENTERPRISES,shri laxmi enterprises,IN,335800GE5QYEKH2UYX96,,,,,,,AT POST KUDAL MANDRUP,SOLAPUR,413221,GLEIF
U S FOODS LIMITED,u s foods,IN,254900DXZMUKKVXEYF87,,,,,,,"PLOT NO 8&9 NATIONAL HIGHWAY-24 DELHI ROAD, GAJRAULA",UTTAR PRADESH,244223,GLEIF
K NOW S R L,k now s r l,IT,8945006MTCBJ2V9OCQ36,,,,,,,Trieste 6,Cernobbio,22012,GLEIF
Stride Ventures Debt Fund 4,stride ventures debt fund 4,IN,98450067907F38578D53,,,,,,,"Corporate Edge, Two Horizon Centre, Level 6, Wing B Golf Course Road, DLF 5, Sector 43",Gurgaon,122002,GLEIF
ACTEGA GmbH,actega,DE,529900EPE5QAI9GQUQ02,,,,,,,Abelstr. 43,Wesel,46483,GLEIF
J&J Capital ApS,j&j capital aps,DK,9845008A7EBE3OA5A521,,,,,,,Tonysvej 23,Charlottenlund,2920,GLEIF
T&A - TECNOLOGIA & AMBIENTE - S R L,t&a - tecnologia & ambiente - s r l,IT,8156002442072C698355,,,,,,,"VIA MICHELE MUMMOLO, 13",PUTIGNANO,70017,GLEIF
YESHVIK FILLING STATION,yeshvik filling station,IN,335800XV6Z2MF4HBTB02,,,,,,,"RAYAGADA, NEW COLONY, RAYAGADA NEW COLONY, RAYAGADA",RAYAGADA,765001,GLEIF
JOSE PASCOAL E RAQUEL NEVES LDA,jose pascoal e raquel neves lda,PT,529900DFY5ZBF1JAPA22,,,,,,,"Rua Soldados da Índia, nº 54",Lisboa,1400-340,GLEIF
CHIRUMAMILLA VENKATESWARA RAO,chirumamilla venkateswara rao,IN,6488B9W3K3252FKAE177,,,,,,,"Plot No. PB 1, MG Inner Ring Road, Gorantla Andhra Pradesh",Guntur,522034,GLEIF
DROIT STEEL BUILDINGS PRIVATE LIMITED,droit steel buildings private,IN,9845000P913I5ECA6712,,,,,,,"3A RAMMOHAN MULLICK GARDEN LANE, 4TH FLOOR",KOLKATA,700010,GLEIF
BX Frontier Member I LLC,bx frontier member i,US,254900BBMW3BLRP8ZL27,,,,,,,C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE ST,WILMINGTON,19801,GLEIF
APROSOFT,aprosoft,BE,6994007YVR9R03R3SQ95,,,,,,,Bilkhagelaan 41,Waregem,8790,GLEIF
VANAMPALLI SANTOSHI,vanampalli santoshi,IN,335800V5FN4WTSRLG666,,,,,,,SURVEY NO 353/1 ITHOLE TADOOR MANDAL ITHOLE TO BHALLANPALLE ROAD,NAGARKURNOOL,509215,GLEIF
HOLRON INVEST AS,holron invest,NO,8945009HD00U8H1A4Q30,,,,,,,Byfogd Grundts v. 5,Moss,1532,GLEIF
CM2 RESIDENCIAL SA DE CV,cm2 residencial de cv,MX,4469000001EMQL6WMY94,,,,,,,AV CONSTITUYENTES 41 PISO 5 San Miguel Chapultepec I Sección Miguel Hidalgo,Ciudad de México,11850,GLEIF
New Wind Production s r o,new wind production s r o,CZ,648821N6YDA65N30MO60,,,,,,,Slovanská 242/20,Hlučín,748 01,GLEIF
Jager Investment Holding GmbH,jager investment holding,DE,52990034TCL5O3CEQ046,,,,,,,Riquewihrstraße 1,Weil der Stadt,71263,GLEIF
PAT ITALIA II SRL,pat italia ii srl,IT,8945006MYVVAPULK0A11,,,,,,,"VIA TICINO, 14",ROMA (RM),00198,GLEIF
GREYBRIDGE DIGITAL LTD,greybridge digital,CY,98450043D6545A5D6119,,,,,,,"Εκτωρος, 1 Διαμ/Γραφείο 202",Αραδίππου,7103,GLEIF
Teray Ltd,teray,MT,98450076ACCC3A3DD846,,,,,,,SOHO ST JULIANS - PUNCHBOWL CENTRE UNIT NO P049,TRIQ ELIJA ZAMMIT,STJ 3154,GLEIF
PARSHANT SINGHAL,parshant singhal,IN,6488K6F26CX30O4TV539,,,,,,,"206, NAI ANAJ MANDI, Haryana",REWARI,123401,GLEIF
KEVITHO MINING PRIVATE LIMITED,kevitho mining private,IN,335800BAZXCM3KWZTM13,,,,,,,"16 LANE-2, WARD NO-04, DIMAPUR, CHUMOUKEDIMA, NAGALAND, INDIA,",DIMAPUR,797103,GLEIF
GLOBAL LOAN AGENCY SERVICES AUSTRALIA NOMINEES PTY LIMITED,global loan agency services australia nominees pty,AU,254900RLESFNDSMCKE59,,,,,,,88 Phillip Street Level 4,Sydney,2000,GLEIF
ECO INTERNATIONAL,eco international,IN,8945008J6G4EILS2VE38,,,,,,,"D-46, Sector 51,",NOIDA,201301,GLEIF
RAJ KUMAR ENTERPRISES,raj kumar enterprises,IN,9845008WAVCCE6BFFB06,,,,,,,"L/S GROUND FLOOR, PROPERTY NO -99 AND 100, SHAHZADA BAGH EXTENSION, DAYA BASTI",NEW DELHI,110035,GLEIF
GALATI YACHT SALES HOLDINGS INC,galati yacht sales holdings,US,2549007LGWI8850FJ241,,,,,,,"C/O GALATI, JOSEPH 900 SOUTH BAY BOULEVARD",ANNA MARIE,34216,GLEIF
Elbe-Saale Beteiligungs GmbH,elbe-saale beteiligungs,DE,529900QF69YFM164CY77,,,,,,,Herrfurthstraße 2,Merseburg,06217,GLEIF
ASHOK CHAUDHARY,ashok chaudhary,IN,6488ER73C3BQ301A7V91,,,,,,,"BARA JAGARNATH, BHIKHANPUR AHIYAPUR Bihar",Muzaffarpur,842004,GLEIF
THE DIGITAL JOURNEY,the digital journey,BE,6994002TBBZ3KAD5PE75,,,,,,,Avenue Ariane 5,Woluwe-Saint-Lambert,1200,GLEIF
WOODEN TIGERS LIMITED,wooden tigers,GB,9845008D963E855B7E07,,,,,,,28 Wilton Road,Bexhill On Sea,TN40 1EZ,GLEIF
EMBRACE METIER PRIVATE LIMITED,embrace metier private,IN,335800UIMDMHL8B7I395,,,,,,,D-175 2ND FLOOR OKHLA INDUSTRIAL AREA PHASE-1,NEW DELHI,110020,GLEIF
VIKAS CONSTRUCTIONS,vikas constructions,IN,984500E95FEBDEC77D14,,,,,,,"SSB-79&80, Kaimari Road, Sector 15A",Hisar,125001,GLEIF
EFMT 2025-CES2,efmt 2025-ces2,US,254900G4WO4UX6N3D818,,,,,,,"C/O CITIBANK, N.A. 388 GREENWICH STREET",NEW YORK,10013,GLEIF
VANERUM INVEST UNIPESSOAL LDA,vanerum invest unipessoal lda,PT,8945006BVSC0R6U8WA92,,,,,,,"Montinho 911Z Caixa Postal, Barrada",Paderne,8200-494,GLEIF
KANYAKUMARI BUILDERS PVT LTD,kanyakumari builders pvt,IN,3358001D9R9MXYMTZJ64,,,,,,,"RAHEJA CHAMBERS LINKING RDMAIN AVENUE SANTACRUZ (W),",MUMBAI,400054,GLEIF
JORGE SEMPERE SL,jorge sempere sl,ES,5299006LNUJW6RU0PW26,,,,,,,Calle FILA MUNTANYESOS 13 - POLIGONO INDUSTRIAL COTES ALTES,Alcoy,03804,GLEIF
MECOF S R L,mecof s r l,IT,8156002DD4C8582F2C78,,,,,,,"VIA MOLINO, 2",BELFORTE MONFERRATO,15070,GLEIF
Uttarayan Builders & Developers,uttarayan builders & developers,IN,89450075WOEQ8K6PHM90,,,,,,,"1st Floor, ., Podder Complex, M S Road, Opp. Kali Mandir, Fancy Bazar, Kamrup Metropolitan",GUWAHATI,781001,GLEIF
CONCENTRICA ENTERPRISES PRIVATE LIMITED,concentrica enterprises private,IN,894500AEXDQ7EEYYRU41,,,,,,,569 KA / 338 SNEH NAGAR ALAMBAGH,Lucknow,226005,GLEIF
Rokoma Beheer B V,rokoma beheer b v,NL,724500DFY1B8ZHWYXV06,,,,,,,Van Duynhovenlaan 5,Nuenen,5673AP,GLEIF
MAA SANTOSHI ASHARFI DEVI SEVA SAMITI TRUST,maa santoshi asharfi devi seva samiti trust,IN,984500D5BC33755DF618,,,,,,,Vill- TribhuvanpurPost- Baragaon Jangiganj Sant Ravidas Nagar,BHADOHI,221310,GLEIF
Woudt Beheer B V,woudt beheer b v,NL,724500EDIC6IPFWN2712,,,,,,,Le Sage ten Broeklaan 37,Eindhoven,5615CP,GLEIF
HASHTAG TEXTILE,hashtag textile,FR,969500GPJ6QS8OZKBP64,,,,,,,70 AVENUE VICTOR HUGO LOT 77,AUBERVILLIERS,93300,GLEIF
DPM Beheer B V,dpm beheer b v,NL,724500NE59O22KS78B87,,,,,,,Kofferen 8,Sint-Oedenrode,5492BN,GLEIF
Payall Payment Systems Inc,payall payment systems,US,254900RMMA06S7ZI9791,,,,,,,C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE ST,WILMINGTON,19801,GLEIF
Promio UG haftungsbeschrankt,promio ug haftungsbeschrankt,DE,529900JUHCYC1RKF7S38,,,,,,,Im Bogen 10,Pullach im Isartal,82049,GLEIF
TAFYESA S L,tafyesa s l,ES,959800LL7291CM88F593,,,,,,,PQ TECNOLÓGICO WALQA KM 566,Huesca,22197,GLEIF
Wale s r o,wale s r o,SK,097900CAKA0000281372,,,,,,,ul. Turčianska 1147/16,Bratislava - mestská časť Ružinov,82109,GLEIF
The Supplemental Interest Trust Created Pursuant to the PSA for Adjustable Rate Mortgage Trust 2006-1,the supplemental interest trust created pursuant to the psa for adjustable rate mortgage trust 2006-1,US,2549007YFC3C9RRONY47,,,,,,,9062 Old Annapolis Rd,Columbia,21045,GLEIF
AHUMADOS MARTIPESCA S L,ahumados martipesca s l,ES,959800HMUCBGTQBNCG34,,,,,,,POLIGONO INDUSTRIAL UBELA 11,Bera,31180,GLEIF
BOITE2MACC,boite2macc,FR,9695006QNCK33C1YKV46,,,,,,,4 MONTEE DES LILAS,CALUIRE-ET-CUIRE,69300,GLEIF
ASIMI TRUST 010,asimi trust 010,IN,335800LFOP3M4FHYCG42,,,,,,,901 9TH FLOOR TOWER B PENINSULA BUSINESS PARK SENAPATI BAPAT MARG LOWER PAREL (W),MUMBAI,400013,GLEIF
Onespace Warehousing and Industrial Parks LLP,onespace warehousing and industrial parks llp,IN,64884XXYD0NX7T943006,,,,,,,"Flat No. 409 Clover Center 7 Moledina Rd, Camp Maharashtra",Pune,411001,GLEIF
